x	uextbe1	uapxbe1	ebe1
0.0196078431372549	0.00808392477967022	0.00808413603296117	2.1125329116925e-07
0.0392156862745098	0.0159396605394969	0.0159400798460353	4.19306538684827e-07
0.0588235294117647	0.0235626888312265	0.0235633127814029	6.23950176636967e-07
0.0784313725490196	0.0309484017352775	0.0309492267028718	8.24967594539178e-07
0.0980392156862745	0.0380921000890884	0.038093122224028	1.02213493987507e-06
0.117647058823529	0.0449889916803842	0.0449902069013012	1.21522091719312e-06
0.137254901960784	0.0516341894046683	0.0516355933912479	1.40398657980101e-06
0.156862745098039	0.0580227093862278	0.0580242975713469	1.58818511935416e-06
0.176470588235294	0.0641494690619355	0.0641512366235815	1.76756164621539e-06
0.196078431372549	0.0700092852271058	0.0700112270800731	1.94185296753524e-06
0.215686274509804	0.0755968720426575	0.0755989828300149	2.1107873575954e-06
0.235294117647059	0.0809068390028154	0.0809091130871386	2.27408432343368e-06
0.254901960784314	0.085933688862569	0.0859361203169331	2.43145436432113e-06
0.274509803921569	0.0906718155240928	0.0906743981228173	2.58259872472355e-06
0.294117647058824	0.0951155018813158	0.0951182290904567	2.72720914110125e-06
0.313725490196078	0.0992589176218076	0.0992617825893908	2.86496758342136e-06
0.333333333333333	0.103096116985143	0.10309911253113	2.99554598783003e-06
0.352941176470588	0.106621036476875	0.10662415508286	3.11860598509184e-06
0.372549019607843	0.109827492537245	0.109830726335866	3.23379862117446e-06
0.392156862745098	0.112709179163729	0.112712519927798	3.34076406960371e-06
0.411764705882353	0.115259665486504	0.115263104617842	3.43913133886431e-06
0.431372549019608	0.117472393295912	0.117475921813883	3.52851797061349e-06
0.450980392156863	0.11934067452096	0.119344283050691	3.60852973156633e-06
0.470588235294118	0.120857688657887	0.120861367418183	3.67876029659653e-06
0.490196078431373	0.122016480147825	0.12202021893875	3.73879092493978e-06
0.509803921568627	0.122809955702522	0.122813743892649	3.78819012719633e-06
0.529411764705882	0.123230881577117	0.123234708090443	3.82651332558881e-06
0.549019607843137	0.123271880788911	0.123275734091415	3.85330250357585e-06
0.568627450980392	0.122925430281067	0.122929298366916	3.86808584898479e-06
0.588235294117647	0.122183858030144	0.122187728407531	3.87037738713847e-06
0.607843137254902	0.121039340096362	0.121043199772966	3.85967660357367e-06
0.627450980392157	0.119483897615451	0.119487733083512	3.83546806159707e-06
0.647058823529412	0.117509393730941	0.117513190951946	3.79722100446456e-06
0.666666666666667	0.115107530465707	0.11511127485466	3.74438895277274e-06
0.686274509803922	0.11226984553156	0.112273521940849	3.67640928936042e-06
0.705882352941176	0.108987709075668	0.108991301778502	3.59270283366298e-06
0.725490196078431	0.105252320362556	0.105255813035964	3.49267340887804e-06
0.745098039215686	0.101054704390396	0.101058080097787	3.37570739185333e-06
0.764705882352941	0.0963857084403027	0.0963889496135626	3.24117326012952e-06
0.784313725490196	0.0912359985572969	0.0912390869784173	3.08842112059504e-06
0.803921568627451	0.0855960559615868	0.0855989727438185	2.91678223196534e-06
0.823529411764706	0.0794561733887917	0.0794588989573019	2.72556851045602e-06
0.843137254901961	0.0728064513576919	0.0728089654297205	2.51407202882248e-06
0.862745098039216	0.0656367943640798	0.0656390759285779	2.28156449835759e-06
0.882352941176471	0.0579369069992419	0.057938934295982	2.0272967403076e-06
0.901960784313725	0.04969628999158	0.0496980404897256	1.75049814591516e-06
0.92156862745098	0.0409042361698562	0.040905686545974	1.45037611802568e-06
0.941176470588235	0.0315498263464981	0.0315509524620044	1.12611550651814e-06
0.96078431372549	0.0216219251193948	0.0216227019974165	7.76878021972044e-07
0.980392156862745	0.0111091765905554	0.0111095783921981	4.01801642966118e-07
