x	uextbe1	uapxbe1	ebe1	uextbe8	uapxbe8	ebe8	uextbe64	uapxbe64	ebe64
0.0384615384615385	0.0228197477825597	0.0230614493075066	0.000241701524947097	0.000120901830724372	0.000287990485027548	0.000167088654303398	1.7197396024264e-27	2.34535413423212e-14	2.36755859472445e-14
0.0769230769230769	0.0465342751717824	0.0470098774345326	0.00047560226275041	0.000285362460298782	0.00066459342698665	0.00037923096668809	2.18799594234525e-26	1.04638876758048e-13	1.04860921362952e-13
0.115384615384615	0.0711786671542391	0.0718793989510596	0.000700731796820717	0.000509075356273639	0.00115707419724086	0.000647998840967442	2.58214845622882e-25	3.85665037812489e-13	3.85887082417156e-13
0.153846153846154	0.0967893844254165	0.0977054405259146	0.000916056100498358	0.000813388065977899	0.00180108751218867	0.000987699446210995	3.02872920165407e-24	1.35844790300094e-12	1.35866994760283e-12
0.192307692307692	0.123404317332306	0.12452479139211	0.00112047405980395	0.00122733928181642	0.00264325877019735	0.00141591948838115	3.55070057710209e-23	4.72577320557633e-12	4.72599525014575e-12
0.230769230769231	0.151062841931125	0.152375655753159	0.00131281382203427	0.00179042982529297	0.00374455964605485	0.0019541298207621	4.16244411668227e-22	1.63818992529527e-11	1.63821212971414e-11
0.269230769230769	0.179805878243099	0.181297707205018	0.00149182896191974	0.00255639196774116	0.0051847223298685	0.00262833036212756	4.8795653622035e-21	5.67300278784863e-11	5.67302499182116e-11
0.307692307692308	0.209675950794499	0.211332145251179	0.00165619445668047	0.00359831677088477	0.00706801199331713	0.00346969522243258	5.72023306038869e-20	1.96396626966872e-10	1.96396848954274e-10
0.346153846153846	0.240717251530505	0.242521753991423	0.00180450246091787	0.00501562871783818	0.00953077539936532	0.00451514668152737	6.70573359234035e-19	6.79857931503591e-10	6.79858152877622e-10
0.384615384615385	0.272975705195963	0.27491096306783	0.0019352578718676	0.00694357318073622	0.0127513121611207	0.00580773898038466	7.86101937302927e-18	2.353377831823e-09	2.35337804600659e-09
0.423076923076923	0.30649903727977	0.308545910954868	0.00204687367509854	0.00956612205574505	0.0169627833111084	0.00739666125536357	9.21534157595562e-17	8.14633133292866e-09	8.14633146281985e-09
0.461538461538462	0.341336844623418	0.343474510683716	0.00213766606029764	0.0131335290709199	0.0224700917380154	0.00933656266709572	1.08029908502007e-15	2.81988626829098e-08	2.81988618246553e-08
0.5	0.377540668798145	0.379746518094442	0.00220584929629647	0.0179862099620916	0.0296719566039708	0.0116857466418795	1.2664165549094e-14	9.76114712020752e-08	9.76114587599543e-08
0.538461538461538	0.415164072359263	0.417413602713272	0.0022495303540091	0.0245872262552626	0.0390897798902201	0.0145025536349577	1.48459895300068e-13	3.37885885306879e-07	3.37885737069028e-07
0.576923076923077	0.454262718090476	0.456529421355904	0.00226670326542844	0.0335664723833116	0.0514053949568538	0.0178389225735424	1.74037053030184e-12	1.16960501105428e-06	1.16960327090579e-06
0.615384615384615	0.494894451355424	0.497149694561714	0.00225524320629023	0.0457807826420961	0.0675104300439902	0.0217296474018943	2.04020727390458e-11	4.04863275402603e-06	4.04861235217534e-06
0.653846153846154	0.537119385678301	0.539332285967747	0.00221290028944632	0.0623956936235219	0.0885708605425531	0.0261751669190314	2.39170087519882e-10	1.4014498018159e-05	1.40142588482936e-05
0.692307692307692	0.580999991680147	0.583137284735551	0.00213729305540367	0.084996664212276	0.116111423502212	0.0311147592899365	2.80375094706888e-09	4.85117239324656e-05	4.85089201817406e-05
0.730769230769231	0.626601189502403	0.62862709114827	0.00202590164586725	0.115740366187253	0.152126005834074	0.0363856396468213	3.28679035689872e-08	0.000167925198251219	0.000167892330347872
0.769230769230769	0.673990444854459	0.67586650549994	0.0018760606454804	0.157560482160348	0.199221998114201	0.0416615159538533	3.85304938068628e-07	0.00058127953243152	0.000580894227493673
0.807692307692308	0.723237868827309	0.724922820403596	0.00168495157628756	0.214447648885637	0.26080906494206	0.0463614160564228	4.51686536649542e-06	0.00201212145844025	0.00200760459307398
0.846153846153846	0.774416321620962	0.775865916649701	0.00144959502873876	0.291830259209167	0.341345998486183	0.0495157392770156	5.29504574774277e-05	0.00696503581770125	0.00691208536022405
0.884615384615385	0.827601520339097	0.828768362751425	0.00116684241232812	0.397092460250044	0.446663526966958	0.0495710667169142	0.000620729359760456	0.0241097393689893	0.0234890100092291
0.923076923076923	0.882872151010414	0.8837055183186	0.000833367308185951	0.54027877719703	0.584386448826434	0.0441076716294043	0.00727670649933252	0.083456790123448	0.0761800836241158
0.961538461538462	0.94030998500244	0.940755641407589	0.000445656405149375	0.73505260064084	0.76448565433498	0.0294330536941401	0.0853036136358391	0.288888888888882	0.203585275253043
