Var1	uextS100	uapxS100	eS100	uextS1000	uapxS1000	eS1000	uextS10000	uapxS10000	eS10000
0.0166666666666667	0.00985603264780366	1.18171722649954	1.17186119385174	0.00983090296102773	1.18302199158869	1.17319108862767	0.0095865550797658	1.18304933540793	1.17346278032816
0.0333333333333333	0.0196798319507252	2.35924891266587	2.33956908071515	0.0196296419581188	2.36185481999352	2.3422251780354	0.0191416249252674	2.36190943170931	2.34276780678404
0.05	0.0294401681344425	3.53074770230795	3.50130753417351	0.0293650574185733	3.53464751845382	3.50528246103525	0.0286347265185505	3.53472924647813	3.50609451995958
0.0666666666666667	0.0391069087868345	4.68851666794968	4.64940975916285	0.0390070853448776	4.69369956831531	4.65469248297043	0.0380364679885004	4.69380818580109	4.65577171781259
0.0833333333333333	0.0486510160158105	5.83254403784296	5.78389302182715	0.0485267570198289	5.83899564789191	5.79046889087208	0.0473185462909864	5.83913085359717	5.79181230730619
0.1	0.0580445484388292	6.96117719984322	6.90313265140439	0.0578961987827142	6.96887963714951	6.9109834383668	0.0564537449760705	6.96904105631845	6.91258731134238
0.116666666666667	0.0672606617513338	8.06379390934109	7.99653324758976	0.0670886318339115	8.07272583197969	8.00563720014577	0.0654159320394365	8.0729130173567	8.00749708531727
0.133333333333333	0.0762736061687974	9.144164741401	9.0678911352322	0.0760783719933045	9.15430142617972	9.07822305418641	0.0741800578607954	9.15451385964862	9.08033380178783
0.15	0.0850587272793746	10.2008317327474	10.115773005468	0.0848408295119896	10.2121451437353	10.1273043142233	0.0827221532267552	10.2123822377554	10.1296600845286
0.166666666666667	0.0935924683176381	11.2206418005284	11.1270493322108	0.0933525088981924	11.2331006631798	11.1397481542816	0.0910193274394899	11.2333617623391	11.1423424348996
0.183333333333333	0.101852367038191	12.2107532085795	12.1089008415413	0.101591008686341	12.2243231206029	12.1227321119166	0.0990497665101397	12.2246075039414	12.1255577374313
0.2	0.109817057420969	13.1699025585202	13.0600855010992	0.10953502129496	13.1845460816219	13.0750110603269	0.106792731437655	13.1848529645541	13.0780602331164
0.216666666666667	0.117466269102806	14.0828004193502	13.9653341502474	0.117164332856134	14.0984771758261	13.98131284297	0.114228556571905	14.0988057121653	13.9845771555934
0.233333333333333	0.124780827377435	14.9595980968362	14.8348172694587	0.124459823037881	14.9762649087253	14.8518050856874	0.121338648061764	14.9766141935994	14.8552755455376
0.25	0.131742654616573	15.7992266847206	15.667484030104	0.131403464912694	15.8168376854985	15.6854342205858	0.128105482388219	15.8172067576908	15.6891012753025
0.266666666666667	0.138334766859316	16.5846549051488	16.4463201382895	0.137978324801225	16.6031616555237	16.4651833307225	0.134512604980852	16.6035494998997	16.4690368949189
0.283333333333333	0.144541277222743	17.3286324701794	17.1840911929567	0.144168562144387	17.3479841211768	17.2038155590324	0.14054462891977	17.3483896721016	17.2078450431818
0.3	0.150347393628181	18.0302849041042	17.879937510476	0.149959429386115	18.050428325447	17.9004688960609	0.146187233721395	18.0508504694757	17.9046632357543
0.316666666666667	0.155739421074941	18.6712335947076	18.5154941736327	0.155337271841916	18.6921135065525	18.5367762347106	0.15142716420804	18.6925510851913	18.5411239209833
0.333333333333333	0.160704759082364	19.2664320358983	19.1057272768159	0.160289527606494	19.2879911914995	19.127701663893	0.156252229462073	19.2884430050333	19.1321907755712
0.35	0.165231903110907	19.8152001321419	19.649968229031	0.16480472742586	19.8373794596545	19.6725747322286	0.160651301863957	19.8378442701188	19.6771929682549
0.366666666666667	0.16931044484636	20.298206460552	20.1288960157056	0.168872494647587	20.3209452074453	20.1520727127977	0.164614316213951	20.3214217416531	20.1568074254392
0.383333333333333	0.172931071062976	20.7322136836421	20.5592826125791	0.172483545117785	20.7554496145915	20.5829660694737	0.168132268937993	20.7559365682799	20.587804299342
0.4	0.176085564760342	21.1167360468722	20.9406504821119	0.175629687102941	21.1404055957224	20.9647759086195	0.171197217376928	21.1409016367377	20.9697044193608
0.416666666666667	0.178766803173858	21.4318838515708	21.2531170483969	0.178303821240178	21.4559222751636	21.2776184539234	0.173802279159929	21.4564260466851	21.2826237675251
0.433333333333333	0.180968761753775	21.6958343268064	21.5148655650526	0.180499940444889	21.7201759137491	21.5396759733042	0.175941631661414	21.7206860386642	21.5447444070028
0.45	0.182686508480856	21.9082960310488	21.7256095225679	0.182213129928499	21.9328742605751	21.7506611306466	0.177610511541304	21.9333893448087	21.7557788332674
0.466666666666667	0.18391621011915	22.0492155359217	21.8652993258025	0.183439567088328	22.0739632378712	21.8905236707829	0.178805214369482	22.0744818737386	21.8956766593692
0.483333333333333	0.184655125963218	22.1377900461934	21.9531349202302	0.184176521543122	22.162639616306	21.9784630947629	0.179523094333023	22.1631603870248	21.9836372926918
0.5	0.184901614375121	22.1739224165528	21.9890208021776	0.184422355051339	22.1988059789647	22.0143836239134	0.179762564027786	22.1993274620601	22.0195648980324
0.516666666666667	0.184655126247435	22.1377900461934	21.953134919946	0.184176521543122	22.162639616306	21.9784630947629	0.179523094333023	22.1631603870248	21.9836372926918
0.533333333333333	0.18391621011915	22.0492155359217	21.8652993258026	0.183439567088328	22.0739632378712	21.8905236707829	0.178805214369482	22.0744818737387	21.8956766593692
0.55	0.182686508480856	21.9082960310489	21.725609522568	0.182213129924946	21.932874260575	21.7506611306501	0.177610511541304	21.9333893448087	21.7557788332674
0.566666666666667	0.180968761753775	21.6958343268065	21.5148655650527	0.180499940444889	21.720175913749	21.5396759733042	0.175941631661414	21.7206860386642	21.5447444070028
