Var1	uextS100	uapxS100	eS100	uextS1000	uapxS1000	eS1000	uextS10000	uapxS10000	eS10000
0.05	0.00058880336268885	0.000588788576185847	1.47865032250729e-08	0.000587301148371466	0.00058728638720809	1.47611635984085e-08	0.00057269453037101	0.000572680071772405	1.44585988271027e-08
0.1	0.00116089096877658	0.00116089098134868	1.25723153675955e-11	0.00115792397565428	0.00115792402594405	5.02899833321885e-11	0.00112907489952141	0.00112907537905285	4.79531661124258e-10
0.15	0.00170117454558749	0.00170115975967004	1.47859176733919e-08	0.00169681659023979	0.00169680189044679	1.46997932251071e-08	0.0016544430645351	0.00165442919420152	1.38703338092416e-08
0.2	0.00219634114841938	0.0021963411562515	7.83234241352737e-12	0.0021907004258992	0.00219070051517442	8.92754511809535e-11	0.0021358546287531	0.00213585547841347	8.49660593185003e-10
0.25	0.00263485309233147	0.00263483831372925	1.47786024416383e-08	0.00262806929825388	0.00262805464438109	1.46538730138972e-08	0.00256210964776438	0.00256209621609763	1.34316669665908e-08
0.3	0.00300694787824796	0.00300694788739702	9.14928809797599e-12	0.00299918858779336	0.00299918870488303	1.17089891168293e-10	0.00292374467442835	0.00292374578694899	1.11252086232652e-09
0.35	0.00330463806221815	0.00330462328888871	1.4773329657259e-08	0.0032960945485172	0.00329607992528779	1.46232296380396e-08	0.00321302603727913	0.0032130128968543	1.31404250575291e-08
0.4	0.00352171129520684	0.00352171130802636	1.28197383264528e-11	0.00351259374205881	0.00351259387596232	1.33903728816859e-10	0.00342394434753857	0.00342394561717004	1.26963169188102e-09
0.45	0.00365373016961712	0.00365371539684474	1.47727726032901e-08	0.00364426259856998	0.0036442479906172	1.46079530060836e-08	0.00355221023082608	0.0035521972356621	1.2995164202969e-08
0.5	0.00369803228750243	0.00369803230488669	1.73844827422442e-11	0.00368844710102678	0.00368844724039311	1.39366549117143e-10	0.00359525128055571	0.00359525260245707	1.32190158125267e-09
0.55	0.00365373016961712	0.00365371539684474	1.47727726045911e-08	0.00364426259849893	0.0036442479906172	1.46078819513763e-08	0.00355221023082608	0.0035521972356621	1.2995164202969e-08
0.6	0.00352171129520684	0.00352171130802636	1.28197383264528e-11	0.00351259374205881	0.00351259387596232	1.33903730117901e-10	0.00342394434753857	0.00342394561717003	1.26963168927893e-09
0.65	0.00330463806221815	0.00330462328888872	1.47733296529222e-08	0.0032960945485172	0.00329607992528779	1.46232296345701e-08	0.00321302603727958	0.00321301289685429	1.31404255076899e-08
0.7	0.00300694787824796	0.00300694788739703	9.14929330214642e-12	0.00299918858779336	0.00299918870488303	1.17089896372463e-10	0.00292374467442835	0.00292374578694899	1.11252085495395e-09
0.75	0.00263485309233147	0.00263483831372925	1.47786024377351e-08	0.00262806929825388	0.00262805464438109	1.46538730056572e-08	0.00256210964776438	0.00256209621609762	1.34316669791676e-08
0.8	0.00219634114841938	0.0021963411562515	7.83234501561259e-12	0.0021907004258992	0.00219070051517444	8.92754620229752e-11	0.0021358546287531	0.00213585547841345	8.49660573235683e-10
0.85	0.00170117454558749	0.00170115975967004	1.47859176714404e-08	0.00169681659023979	0.0016968018904468	1.46997932140482e-08	0.0016544430645351	0.0016544291942015	1.38703338315761e-08
0.9	0.00116089096877658	0.00116089098134868	1.2572317102319e-11	0.00115792397565428	0.00115792402594406	5.02899922226463e-11	0.00112907489952141	0.00112907537905283	4.79531641174938e-10
0.95	0.00058880336268885	0.000588788576185849	1.47865032232297e-08	0.000587301148371466	0.000587286387208095	1.47611635937465e-08	0.00057269453037101	0.000572680071772393	1.44585988384868e-08
