Var1	uextS100	uapxS100	eS100	uextS1000	uapxS1000	eS1000	uextS10000	uapxS10000	eS10000
0.0333333333333333	0.000393596639014504	0.00039359079747813	5.84153659656268e-09	0.000392592839162376	0.000392586996853388	5.84230920938492e-09	0.000382832498505348	0.000382826683636149	5.81486942082508e-09
0.0666666666666667	0.000782138175736691	0.000782132330849421	5.84488749229544e-09	0.000780141706897553	0.00078013586643915	5.84045862508323e-09	0.000760729359770007	0.000760723562241529	5.79752870027723e-09
0.1	0.00116089096877658	0.00116089097630708	7.53071585125886e-12	0.00115792397565428	0.00115792397576017	1.0610479508899e-13	0.00112907489952141	0.00112907489951127	1.0358250715492e-14
0.133333333333333	0.00152547212337595	0.00152546627497097	5.84840519676083e-09	0.00152156743986609	0.00152156160434827	5.83551804057489e-09	0.00148360115721591	0.00148359540891111	5.74830502143332e-09
0.166666666666667	0.00187184936635276	0.0018718435212828	5.84507018090361e-09	0.00186705017796385	0.00186704434387129	5.83409278265973e-09	0.0018203865487898	0.00182038081392129	5.73486873180901e-09
0.2	0.00219634114841938	0.00219634114728896	1.13063681680958e-12	0.0021907004258992	0.00219070042598823	8.92562933285657e-14	0.0021358546287531	0.0021358546287357	1.76213210689724e-14
0.233333333333333	0.00249561654754871	0.00249561071342667	5.83412225647895e-09	0.00248919646075763	0.00248919063045565	5.83030219675901e-09	0.00242677296123528	0.00242676726316357	5.69807193399538e-09
0.266666666666667	0.00276669533718632	0.00276668949510524	5.84208129962571e-09	0.00275956649602449	0.00275956066668606	5.82933865587998e-09	0.00269025209961704	0.00269024641111483	5.68850243645724e-09
0.3	0.00300694787256361	0.00300694787563401	3.07062188176221e-12	0.0029991885877223	0.00299918858785389	1.31807325470801e-13	0.00292374467442791	0.00292374467440543	2.27044945344534e-14
0.333333333333333	0.00321409518164728	0.00321408933964119	5.84200631620346e-09	0.00320579055212988	0.00320578472527585	5.82685425734239e-09	0.00312504458924145	0.00312503892521202	5.66402965414964e-09
0.366666666666667	0.0033862088969272	0.0033862030593352	5.83759222645003e-09	0.00337744989295175	0.00337744406680215	5.82614982126695e-09	0.00329228632427903	0.00329228066598176	5.65829748290156e-09
0.4	0.00352171129520684	0.00352171129458313	6.23934064136744e-13	0.00351259374205881	0.00351259374223376	1.75168907157186e-13	0.00342394434753857	0.00342394434751256	2.62281515950313e-14
0.433333333333333	0.00361937523507549	0.0036193693889621	5.84611361880913e-09	0.00360999880889779	0.0036099929839581	5.82493991062305e-09	0.00351883263322827	0.0035188269871491	5.646079400453e-09
0.466666666666667	0.00367832420238301	0.00367831835719466	5.84518857101035e-09	0.00366879134176656	0.00366878551705362	5.82471316491751e-09	0.00357610428738964	0.00357609864321889	5.6441709695744e-09
0.5	0.00369803228750243	0.00369803229088338	3.38117641524027e-12	0.00368844710102678	0.00368844710109915	7.25860344052975e-14	0.00359525128055571	0.00359525128052908	2.68569888550729e-14
0.533333333333333	0.00367832420238301	0.00367831835719465	5.84518857708188e-09	0.00366879134176656	0.00366878551705363	5.82471315711125e-09	0.00357610428738964	0.00357609864321888	5.64417097911538e-09
0.566666666666667	0.00361937523507549	0.00361936938896209	5.84611363051851e-09	0.00360999880889779	0.00360999298395811	5.82493989891367e-09	0.00351883263322827	0.00351882698714908	5.64607941910128e-09
0.6	0.00352171129520684	0.00352171129458311	6.23955314499325e-13	0.00351259374205881	0.00351259374223377	1.75179315498042e-13	0.00342394434753857	0.00342394434751253	2.6256774532385e-14
0.633333333333333	0.00338620890261154	0.00338620305933517	5.84327659392328e-09	0.0033774498930228	0.00337744406680215	5.82622087120371e-09	0.00329228632427991	0.00329228066598173	5.65829840273868e-09
0.666666666666667	0.00321409518164728	0.00321408933964116	5.84200633832119e-09	0.00320579055205883	0.00320578472527586	5.82678319612992e-09	0.00312504458924145	0.00312503892521199	5.66402969144619e-09
0.7	0.00300694787824796	0.003006947875634	2.61417927235885e-12	0.00299918858779336	0.0029991885878539	6.07660623208606e-14	0.00292374467442835	0.00292374467440538	2.31932528738099e-14
0.733333333333333	0.00276669533718632	0.00276668949510524	5.84208130699829e-09	0.00275956649602449	0.00275956066668608	5.82933863636434e-09	0.00269025209961704	0.00269024641111478	5.68850248633054e-09
0.766666666666667	0.00249561655323305	0.00249561071342667	5.83980659619662e-09	0.00248919646075763	0.00248919063045568	5.8303021720392e-09	0.00242677296123528	0.00242676726316352	5.69807198430236e-09
0.8	0.00219634114841938	0.00219634114728898	1.13062250534091e-12	0.0021907004258992	0.00219070042598826	8.92823141807053e-14	0.0021358546287531	0.00213585462873565	1.76651228367408e-14
0.833333333333333	0.00187184936635276	0.00187184352128282	5.8450701674595e-09	0.00186705017796385	0.00186704434387131	5.83409275924096e-09	0.0018203865487898	0.00182038081392125	5.73486877105713e-09
0.866666666666667	0.00152547211769161	0.00152546627497099	5.84272084294853e-09	0.00152156743986609	0.00152156160434829	5.83551801997505e-09	0.00148360115721591	0.00148359540891107	5.74830505569411e-09
0.9	0.00116089096877658	0.00116089097630709	7.53072712696146e-12	0.00115792397565428	0.00115792397576018	1.06121925483316e-13	0.00112907489952141	0.00112907489951124	1.03866568124111e-14
0.933333333333333	0.000782138175736691	0.000782132330849431	5.8448874818871e-09	0.000780141706897553	0.000780135866439161	5.84045861315701e-09	0.000760729359769119	0.000760723562241508	5.79752783334917e-09
0.966666666666667	0.000393596639014504	0.000393590797478135	5.84153659141272e-09	0.000392592839162376	0.000392586996853394	5.84230920342181e-09	0.000382832498505348	0.000382826683636138	5.81486943177553e-09
