Var1	uextS100	uapxS100	eS100	uextS1000	uapxS1000	eS1000	uextS10000	uapxS10000	eS10000
0.6	0.00352171129520684	0.00352171129463495	5.72114404462365e-13	0.00351259374205881	0.00351259374275609	6.97503253072052e-13	0.00342394434753857	0.00342394435249745	4.95910821088352e-12
0.6125	0.00347527382587032	0.00347527377407661	5.17939289547409e-11	0.00346627923548226	0.00346627917851031	5.69721691698333e-11	0.00337882524315569	0.00337882519215141	5.10045009699533e-11
0.625	0.00342357073463972	0.00342357073937908	4.73957591923257e-12	0.00341471294127871	0.00341471294191906	6.40573531718314e-13	0.00332858893105747	0.00332858893590173	4.84447247942055e-12
0.6375	0.00336666788030016	0.0033666678267032	5.35971796458701e-11	0.00335796052098658	0.00335796046391042	5.70763865857804e-11	0.00327329907175722	0.00327329902057595	5.11814887346751e-11
0.65	0.00330463806221815	0.00330463806794917	5.73124533942426e-12	0.0032960945485172	0.0032960945490637	5.46722823263623e-13	0.00321302603727958	0.00321302604198288	4.703520992827e-12
0.6625	0.00323756101465733	0.00323756096631866	4.8338889748617e-11	0.00322919451129167	0.00322919445419762	5.70942724521795e-11	0.00314784691428915	0.00314784686289577	5.13936107213175e-11
0.675	0.00316552341246279	0.00316552342082493	8.36236375284516e-12	0.00315734680995661	0.00315734681050207	5.45684591263251e-13	0.00307784550751355	0.0030778455120511	4.53776339420786e-12
0.6875	0.00308861885969236	0.00308861880185164	5.7840943406412e-11	0.00308064475916581	0.00308064470209362	5.70724071301265e-11	0.00300311234345774	0.00300311229181554	5.16424195073917e-11
0.7	0.00300694787824796	0.00300694787567938	2.56879543678035e-12	0.00299918858779336	0.00299918858831098	5.17848784686858e-13	0.00292374467442835	0.00292374467877337	4.34523641026918e-12
0.7125	0.00292061793629728	0.00292061788003961	5.62578924417911e-11	0.00291308543928892	0.00291308538222135	5.70677914646378e-11	0.00283984648284541	0.00283984643091869	5.19269388772614e-11
0.725	0.0028297434482738	0.00282974344865917	3.8558782902709e-13	0.0028224493725304	0.00282244937309595	5.65774423838539e-13	0.00275152848586346	0.00275152848999147	4.12822770759491e-12
0.7375	0.00273444574077075	0.0027344456868077	5.3963276555602e-11	0.00272740136196603	0.00272740130485094	5.71153120458578e-11	0.00265890814028369	0.00265890808803647	5.22474424835551e-11
0.75	0.00263485309233147	0.00263485309586186	3.53061200067395e-12	0.00262806929825388	0.00262806929871935	4.65693889700747e-13	0.00256210964776438	0.00256210965164808	3.8839209626218e-12
0.7625	0.00253110069934337	0.0025311006488445	5.04990957904405e-11	0.00252458798883026	0.00252458793161018	5.72203009800709e-11	0.00246126396034052	0.00246126390773738	5.26033661074621e-11
0.775	0.00242333071582834	0.00242333071501024	8.18325442131229e-13	0.00241709915854926	0.00241709915899317	4.44127807447403e-13	0.00235650878623161	0.00235650878984631	3.61491869424468e-12
0.7875	0.00231169219091498	0.0023116921353748	5.55404025721906e-11	0.00230575145039325	0.00230575139315967	5.72338018992036e-11	0.00224798859595898	0.00224798854296408	5.29951269499784e-11
0.8	0.00219634114841938	0.00219634114732357	1.09602951714471e-12	0.0021907004258992	0.00219070042633661	4.3763560483856e-13	0.0021358546287531	0.00213585463207157	3.31869557876341e-12
0.8125	0.00207744051294867	0.0020774404601294	5.28194866317167e-11	0.00207210856608242	0.00207210850883289	5.7249753115246e-11	0.00202026489927132	0.00202026484584816	5.34233829049824e-11
0.825	0.00195516017811315	0.00195516017958585	1.4729272489189e-12	0.00195014527193393	0.00195014527239885	4.65136392943655e-13	0.00190138420461095	0.00190138420760773	2.99700607213349e-12
0.8375	0.00182967693831415	0.00182967688351182	5.48025505184291e-11	0.00182498686555732	0.00182498680824177	5.73157699686883e-11	0.00177938413162382	0.00177938407773669	5.38873505279841e-11
0.85	0.00170117454558749	0.00170117454641106	8.23793073687074e-13	0.00169681659023979	0.00169681659064734	4.07774074923095e-13	0.0016544430645351	0.00165444306718337	2.64848819958585e-12
0.8625	0.00156984366981305	0.00156984361496206	5.48512194865902e-11	0.00156582461222854	0.00156582455484787	5.73808958247851e-11	0.00152674619285653	0.00152674613846788	5.43888725289959e-11
0.875	0.00143588193282085	0.00143588193270541	1.15663338282057e-13	0.00143220802065969	0.00143220802092208	2.62613932336397e-13	0.00139648551961358	0.00139648552188705	2.27369793999455e-12
0.8875	0.00129949386860062	0.00129949381551733	5.30835173994521e-11	0.00129617082890832	0.00129617077149974	5.74087973340132e-11	0.00126385986986266	0.00126385981493653	5.49263499266539e-11
0.9	0.00116089096877658	0.00116089097632656	7.55019354328756e-12	0.00115792397565428	0.00115792397595621	3.02144377226088e-13	0.00112907489952141	0.00112907490139396	1.87277211967374e-12
0.9125	0.00102029165418571	0.00102029160056981	5.36161223925469e-11	0.0010176853253796	0.00101768526793699	5.74428304402075e-11	0.000992343104494253	0.000992343048993381	5.55010946055867e-11
0.925	0.000877921269193394	0.000877921270939891	1.74671941407384e-12	0.000875679669647411	0.000875679669863534	2.16345062524492e-13	0.000853883830104429	0.000853883831549855	1.44564807173786e-12
0.9375	0.00073401209306212	0.000734012042821412	5.02409293638359e-11	0.000732138727812526	0.00073213867026134	5.75514074330902e-11	0.000713923280836859	0.000713923224725969	5.61111115253768e-11
0.95	0.00058880336268885	0.000588803369071763	6.38313533973811e-12	0.000587301148371466	0.000587301148593353	2.22108789693642e-13	0.00057269453037101	0.000572694531361604	9.90816153081941e-13
0.9625	0.000442541227130278	0.000442541175435498	5.1695001686454e-11	0.000441412510028272	0.000441412452375328	5.76531660953505e-11	0.000430437531930838	0.000430437475172001	5.67590598002723e-11
0.975	0.00029547878170888	0.000295478785359759	3.65110144808639e-12	0.00029472532219188	0.000294725322353188	1.61529643827318e-13	0.000287399128938937	0.000287399129446985	5.08270454804144e-13
0.9875	0.000147876045275552	0.000147875995385696	4.98900788574192e-11	0.000147499027107756	0.000147498969389246	5.77187322730547e-11	0.00014383306596466	0.000143833008519663	5.74452198049552e-11
