Var1	uextS100	uapxS100	eS100	uextS1000	uapxS1000	eS1000	uextS10000	uapxS10000	eS10000
0.0125	0.000147876050959894	0.0118291710392193	0.0116812949882597	0.000147499027107756	0.0118324365067571	0.0116849374796496	0.000143833065965548	0.0118325048823291	0.0116886718163638
0.025	0.00029547878170888	0.023641909451276	0.0233464306695673	0.00029472532219188	0.0236484352853991	0.0233537099632074	0.000287399128938048	0.0236485719297346	0.0233611728007968
0.0375	0.000442541227130278	0.0354006283703151	0.0349580871431851	0.000441412510028272	0.0354104043772807	0.0349689918672527	0.000430437531930838	0.0354106090769339	0.0349801715450033
0.05	0.00058880336268885	0.0471112978157319	0.0465224944530433	0.000587301148371466	0.0471243087301002	0.046537007581729	0.00057269453037101	0.0471245811654293	0.0465518866350585
0.0625	0.00073401209306212	0.0587166331658205	0.0579826210727586	0.000732138727812526	0.0587328586743789	0.0580007199465666	0.000713923280836859	0.0587331984200471	0.0580192751392104
0.075	0.000877921274877735	0.070243966677678	0.0693660454028005	0.000875679669647411	0.0702633814605989	0.0693877017909517	0.000853883830105318	0.0702637879864364	0.0694099041563313
0.0875	0.00102029165418571	0.081617425667845	0.0805971340136595	0.0010176853253796	0.081639999437538	0.0806223141121586	0.000992343104494253	0.0816404721093552	0.0806481290048612
0.1	0.00116089096877658	0.0928845948661071	0.0917237038973307	0.00115792397565428	0.0929102924273571	0.091752368451703	0.00112907489952141	0.0929108305082042	0.091781755608683
0.1125	0.00129949386860062	0.103952123223319	0.102652629354718	0.00129617082890832	0.103980904526237	0.102684733697329	0.00126385986986266	0.103981507177512	0.102717647307649
0.125	0.00143588193282085	0.114886738178911	0.113450856246091	0.00143220802065969	0.114918558396967	0.113486350376307	0.00139648551961358	0.114919224680051	0.113522739160437
0.1375	0.00156984366981305	0.12557872001609	0.124008876346277	0.00156582461229959	0.125613529612333	0.124047705000034	0.00152674619285653	0.125614258489974	0.124087512297118
0.15	0.00170117454558749	0.13611282912286	0.134411654577272	0.00169681659023979	0.136150573944762	0.134453757354522	0.0016544430645351	0.136151364283064	0.134496921218529
0.1625	0.00182967693831415	0.146364086814785	0.144534409876471	0.00182498686562838	0.1464047081729	0.144579721307272	0.00177938413162382	0.146405558742968	0.144626174611345
0.175	0.00195516017811315	0.156434176669339	0.154479016491226	0.00195014527193393	0.156477611447874	0.15452746617594	0.00190138420461095	0.15647852092813	0.154577136723519
0.1875	0.00207744051294867	0.166183970736425	0.164106530223477	0.00207210856608242	0.166230151483508	0.164158042917426	0.00202026489927132	0.166231118461581	0.16421085356231
0.2	0.00219634114841938	0.175730966025853	0.173534624877434	0.0021907004258992	0.175779821078744	0.173589120652845	0.0021358546287531	0.175780844054091	0.173644989425338
0.2125	0.00231169219091498	0.184922995025812	0.182611302834897	0.00230575145039325	0.184974448611954	0.182668697161561	0.00224798859595898	0.184975525997976	0.182727537402018
0.225	0.00242333071582834	0.193892258423284	0.191468927707455	0.00241709915854926	0.193946230799072	0.191529131640523	0.00235650878623206	0.193947360926022	0.19159085213979
0.2375	0.00253110069934337	0.202474658850662	0.199943558151319	0.00252458798883026	0.202531066412443	0.200006478423613	0.00246126396034008	0.202532247529746	0.200070983569406
0.25	0.00263485309233147	0.21081599091891	0.208181137826579	0.00262806929825388	0.210874746354223	0.208246677055969	0.00256210964776438	0.210875976633646	0.208313866985882
0.2625	0.00273444574077075	0.218741337112513	0.216006891371743	0.00272740136203709	0.218802349520211	0.216074948158175	0.00265890814028369	0.218803627058379	0.216144718918095
0.275	0.0028297434482738	0.226408976215192	0.223579232766919	0.0028224493725304	0.226472151268073	0.223649701895543	0.00275152848586346	0.22647347408987	0.223721945604007
