Var1	uextS100	uapxS100	eS100	uextS1000	uapxS1000	eS1000	uextS10000	uapxS10000	eS10000
0.00833333333333333	9.8601020681599e-05	9.8600998455556e-05	2.22262650992344e-11	9.83496341433465e-05	9.83496114017582e-05	2.27418104015381e-11	9.59053063485094e-05	9.59052835444206e-05	2.28043108349693e-11
0.0166666666666667	0.000197120652956073	0.000197120636153852	1.68024433884646e-11	0.000196618059220555	0.00019661803661005	2.26107267403599e-11	0.000191731101595316	0.000191731078809175	2.27863633452292e-11
0.025	0.00029547878170888	0.000295478785354617	3.64595869771153e-12	0.00029472532219188	0.00029472532230043	1.08772474534391e-13	0.000287399128938048	0.00028739912893818	3.5377516888202e-16
0.0333333333333333	0.000393596639014504	0.000393596619823886	1.91908401604886e-11	0.000392592839162376	0.000392592816394275	2.27683230342307e-11	0.000382832498505348	0.000382832475776654	2.27289158089179e-11
0.0416666666666667	0.00049139684392685	0.000491396820316461	2.36106107538367e-11	0.000490143396092435	0.000490143373333717	2.27589405654705e-11	0.000477955685830977	0.000477955663119772	2.27114271941949e-11
0.05	0.00058880336268885	0.000588803369061764	6.37313585152149e-12	0.000587301148371466	0.000587301148490562	1.19317424863985e-13	0.00057269453037101	0.000572694530371183	3.94974851436469e-16
0.0583333333333333	0.000685741571260223	0.000685741549751936	2.15085093832612e-11	0.000683991620817892	0.000683991598047649	2.2770465634564e-11	0.000666976234039218	0.000666976211382988	2.26564523435682e-11
0.0666666666666667	0.000782138175736691	0.00078213815301841	2.27185031854635e-11	0.000780141706897553	0.0007801416842148	2.26829742055318e-11	0.000760729359770007	0.000760729337129048	2.26411811391283e-11
0.075	0.000877921274877735	0.000877921270925323	3.95263444370741e-12	0.000875679669647411	0.0008756796697134	6.62102751097793e-14	0.000853883830105318	0.000853883830104819	7.20669184051115e-16
0.0833333333333333	0.000973020320316209	0.00097302029695828	2.33581514590478e-11	0.000970535140396578	0.000970535117664165	2.27326350018403e-11	0.000946370925819728	0.000946370903231214	2.25887365453217e-11
