453  3  0
 122      78    66    62
 123      77    76    69
 124      80    77    69
 125      64    77    35
 126      69    78    72
 127      66    78    76
 128      68    79    73
 129      79     8    95
 130      75    74    80
 131      84    35    80
 132      89    90    83
 133     100    91    89
 134      74    94    80
 135      81    90    91
 136     103    93    92
 137      93    83    87
 138      82    35    84
 139      90    81    88
 140      87    83    84
 141     104    92    95
 142      87    84    80
 143       4    81    85
 144      89   103   100
 145      82    90    88
 146      82    84    83
 147      89    91    90
 148       4    88    81
 149      95    92    94
 150      85    81    91
 151      97   104    95
 152      83    93    89
 153      94    93    87
 154      80    94    87
 155      95    94    74
 156      79    95    74
 157      85    98    86
 158      96    98   100
 159     102    86    98
 160      91   100    85
 161     126   112   111
 162     120   113   115
 163     102    98    96
 164     113    11    99
 165     100   103    96
 166      85   100    98
 167      97   109   108
 168     125    95     8
 169     106    86   102
 170      93   103    89
 171     104   103    92
 172     104    97   108
 173     103   104    96
 174     115   113   110
 175     110   105   107
 176      99   110   113
 177     105   106   102
 178     107   108   109
 179     108   102    96
 180     126   109   125
 181     133   146   131
 182      99   105   110
 183     118   114   115
 184      99   106   105
 185     107   105   102
 186     125   109    97
 187     125     8   112
 188     126   125   112
 189     110   118   115
 190     124   140   123
 191     115   114   120
 192     107   127   118
 193     114   122   120
 194     109   126   127
 195     130   101   128
 196     132   135   138
 197     154   158   161
 198     107   118   110
 199     114   118   116
 200     101   132   128
 201      11   113   120
 202     133   129   153
 203     137   145   119
 204     131   124   122
 205     120   124   123
 206     124   120   122
 207     121    11   123
 208     122   138   133
 209     131   140   124
 210      95   125    97
 211     130   126   111
 212     127   126   116
 213     118   127   116
 214     109   127   107
 215     114   116   128
 216     130   128   116
 217     133   131   122
 218     132   114   128
 219     126   130   116
 220     101   130   111
 221     134   121   145
 222     138   129   133
 223     114   132   122
 224     138   122   132
 225     136     7   147
 226     137   117   134
 227     121   140   145
 228       7   139   147
 229     132   101   135
 230     153   129   136
 231     142   147   139
 232     137   119   141
 233     129   138   135
 234     157   160   155
 235     154   161   141
 236     131   119   145
 237     123   140   121
 238     142   141   119
 239     154   139   152
 240     146   119   131
 241     146   153   147
 242     160   148   170
 243     141   161   137
 244     142   139   141
 245     149   172   173
 246     134   145   137
 247     131   145   140
 248     142   119   146
 249     117   161   159
 250     146   147   142
 251     139   155   152
 252     148   160   157
 253     155   156   152
 254     158   144   159
 255     152   158   154
 256     173   156   149
 257     170   149   156
 258     177    12   167
 259     162   163   165
 260     154   141   139
 261     147   153   136
 262     133   153   146
 263     158   152   143
 264     139     7   169
 265     157   155   150
 266     159   161   158
 267     171   173   143
 268     198   151   193
 269     156   155   160
 270     117   137   161
 271     163   148   157
 272     152   156   171
 273     144   158   143
 274     190   166   150
 275     166   157   150
 276     162   148   163
 277     150   199   190
 278     164   175   167
 279     166   165   163
 280     168   164   167
 281     157   166   163
 282     198   192   199
 283     192   193   197
 284     168    12   162
 285     164   168   165
 286      12   168   167
 287     199   150   169
 288     155   169   150
 289     173   171   156
 290     160   170   156
 291     143   152   171
 292     261   260   144
 293     262   261   173
 294       3   260   262
 295     177   183   178
 296     175   174   188
 297     193   192   198
 298     174   180   188
 299     178   205   185
 300     177   178    12
 301     188   167   175
 302     176    12   178
 303     189   180   174
 304     188   183   177
 305     181   191   182
 306     196   195   180
 307     185   184   187
 308     151   182   196
 309     185   187   176
 310     209     6   226
 311     151   196   189
 312     180   195   205
 313     194   200   181
 314     205   178   183
 315     184   186   187
 316     200   184   195
 317     201   203   186
 318     206   187   186
 319     179   176   187
 320     183   188   180
 321     167   188   177
 322     197   175   164
 323     194   215     6
 324     174   197   193
 325     189   193   151
 326     200   195   191
 327     189   174   193
 328     198   199     7
 329     197   164   192
 330     190   164   166
 331     255   226   232
 332     200   201   184
 333     184   185   205
 334     196   180   189
 335     182   191   196
 336     195   196   191
 337     174   175   197
 338     164   190   192
 339     166   164   165
 340     199   169     7
 341     190   199   192
 342     181   200   191
 343     201   200   194
 344     214     6   209
 345     184   201   186
 346     222   217   219
 347     207   179   204
 348     214   201   194
 349     204   208   213
 350     220   216   207
 351     179   206   204
 352     180   205   183
 353     184   205   195
 354     187   206   179
 355     203   206   186
 356     212   211   209
 357     206   208   204
 358     217   210   219
 359     211   203   214
 360     207   213   220
 361     208   203   211
 362     221   218   220
 363     213   208   211
 364     201   214   203
 365     211   212   221
 366     213   207   204
 367     226     6   232
 368       6   214   194
 369     220   218   219
 370     211   214   209
 371     194   181   215
 372       2   210   217
 373       2   216   210
 374     220   219   210
 375     212   209   226
 376     228   218   223
 377     220   213   221
 378     216   220   210
 379     211   221   213
 380     224   221   212
 381     222   219   218
 382     224   218   221
 383     225   223   224
 384     225   224   212
 385     218   224   223
 386     225   255   253
 387     228   223   227
 388     229    10   234
 389     212   226   225
 390     251   254   238
 391      10   229   241
 392     218   228   222
 393     225   231   223
 394     227   236   202
 395     236   227   230
 396     227   223   231
 397     253   230   231
 398     255   233   252
 399     229   240   239
 400     258   259   256
 401      56   248   237
 402     230   227   231
 403     252   253   255
 404      56   237   243
 405     229   242   241
 406     228   227   202
 407     230   235   236
 408     234   240   229
 409     239   240   230
 410     251   252   254
 411     253   252   239
 412     250   238    53
 413     235   240   234
 414     229   239   251
 415     251   242   229
 416      56   241   242
 417     244   242   238
 418      52    10   243
 419      10   241   243
 420      56   244   248
 421     245   249   250
 422     246   248   249
 423      52   237    54
 424     245   259   249
 425     237   247    54
 426     247   246   258
 427     249   248   244
 428     248   246   247
 429     250   249   244
 430     249   259   246
 431     238   250   244
 432     245   250    53
 433     252   251   239
 434     242   251   238
 435     230   253   239
 436     252   233   254
 437     225   253   231
 438     225   226   255
 439     233    53   254
 440      53   238   254
 441     233   255   232
 442     256     5   257
 443     257     5    48
 444      47   257    48
 445     256   257   258
 446     257    47   258
 447     256   259   245
 448     246   259   258
 449     144   143   261
 450     172   262   173
 451     173   261   143
 452       3   262   172
 453     261   262   260
