2472  3  0
 154     178   385   387
 155     211   213   109
 156     278   195    35
 157      92   284    86
 158      89    12    79
 159     199   129   130
 160      84   132   199
 161     239   421   107
 162      88    86    89
 163      86    90    89
 164      27    91    40
 165      86   112    92
 166      91    39    40
 167      12    89    91
 168      90    91    89
 169      92   112   218
 170     279   281    92
 171     124   272    97
 172     128   130   214
 173     129    94   130
 174      97    76   124
 175     120    95    93
 176      97    95    74
 177      81   200    87
 178     280   102   204
 179     214   273   128
 180     212   125   261
 181     240   143    98
 182     247   240   106
 183     241   164    75
 184     141   135   103
 185      40   108   204
 186     282   275    96
 187     424   143   147
 188     135    16   103
 189     505   383   370
 190     274    87   200
 191     248   126   134
 192     807   810   812
 193      93    84   270
 194      99   104   111
 195     204   192    36
 196     218    83   195
 197     163   376   151
 198     131   139    99
 199     112   212   107
 200     227   169   109
 201     110   654   588
 202     228   515   344
 203     717   191   289
 204     439   294   578
 205     215   177   166
 206     271   217   226
 207     207   422   298
 208      82   137    37
 209      88    79   125
 210     212    86    88
 211      68   129   199
 212      37   137   113
 213      73   115   114
 214     115   117   114
 215      73     8   115
 216     586   117   115
 217     289   244   220
 218     448    54   474
 219     586   115     8
 220     118   117   116
 221     196   154   121
 222     118   123   120
 223     884   813   814
 224     243   177   230
 225      83   126    85
 226      93   122   120
 227    1032   118   116
 228     144   447   516
 229     118   122   117
 230      95   120    74
 231     296   257   153
 232     518   105   116
 233     222    97   198
 234      87    35    77
 235     163   129   277
 236     131   226   139
 237     199   132    68
 238     260   136   274
 239      74   123   198
 240     169   227   128
 241      84    93   132
 242     276   111   163
 243       5   262   231
 244     271   210   167
 245     204   102   192
 246     274   100    87
 247      77    83    85
 248      82   101   137
 249      68   277   129
 250     273   148   128
 251     506   721   162
 252      35   100   278
 253     568   565   479
 254     214   130    94
 255     136   101   278
 256     280   108   281
 257     190   113   137
 258     204    36    40
 259     111   276    99
 260     100   274   136
 261     260   178    24
 262     159   200    81
 263      87    77    81
 264     418   410  1251
 265     183   316   300
 266     262   165   253
 267     200   159   386
 268     861   510   362
 269     272   277    78
 270     167   184   176
 271     189   287   375
 272      79   208   213
 273     210   149   201
 274     715   660   205
 275     842   745   840
 276     192   103    16
 277     245   139   217
 278     295   233   165
 279     384   587   519
 280     289   220   175
 281     176   152   238
 282      84   227   109
 283     163   151   276
 284      55   516   519
 285      94   111   104
 286     139   247    99
 287     298   171   410
 288     168   155   233
 289     288   156   241
 290     238   167   176
 291     387   389   138
 292     239   212   261
 293     255   362   510
 294     278   100   136
 295     210   271   246
 296     409   230   171
 297     201   241   156
 298     376   163   277
 299     916   154   886
 300     516   384   519
 301     288   241   231
 302     386   411   235
 303     246   271   226
 304     127   261   125
 305     106    99   247
 306     156   210   201
 307     372   414   215
 308     290   143   139
 309     304   321   305
 310     374   365   521
 311     221   976   975
 312     107    83   112
 313     149   246   151
 314      75   588     5
 315     410   207   298
 316     310   232   153
 317     127   125   211
 318     128   148   169
 319      24   157   260
 320    1248   414   145
 321     179   295   292
 322     213   211   125
 323      75   225   588
 324     217   139   226
 325     239   261   408
 326     167   238   271
 327     185   237   203
 328     190   157   113
 329     121   719   119
 330     391    24   178
 331     576     7   701
 332     294   395   578
 333     409   173   148
 334     273   409   148
 335     265   309   310
 336     885   962   963
 337     254   176   184
 338     249   203   256
 339     105   328   884
 340     292   295   165
 341     342   364   236
 342     479   229   140
 343     300   266   183
 344     431   249   256
 345     237   256   203
 346     146   176   264
 347     146   160   152
 348     180   181   188
 349     355   357   348
 350     184   179   185
 351     146   264   186
 352     468   432   371
 353     188    98   424
 354     179   250   185
 355     186   251   242
 356     182   267   202
 357     269   258   375
 358     189   293   180
 359     268   267   266
 360     160   242   269
 361     752   850   751
 362     237   250   172
 363     446   596   711
 364     237   185   250
 365     209   174   286
 366     283    96   275
 367     717   175     5
 368     107   212   239
 369     103   192   102
 370     681   399   750
 371     512   392   393
 372     127   408   261
 373     244   191   381
 374      87   100    35
 375      68    78   277
 376     101   219   278
 377     359   193   561
 378     512   596   446
 379     222   225    76
 380     164    76    75
 381     296   175   257
 382    1033  1074  1031
 383     288   233   156
 384     132    95    68
 385     178   274   161
 386     136   260   157
 387      81   229   479
 388     189   258   327
 389     256   237   266
 390     299   242   251
 391     238   152   217
 392     431   263   249
 393     105   223  1075
 394     328   384   194
 395     507   660   828
 396      93   270   114
 397     174   366   286
 398     240   215   106
 399     367   429   263
 400     152   160   245
 401     270   109    80
 402     126   107   134
 403     242   160   146
 404     166    94   104
 405     160   287   245
 406      94   166   214
 407     211   169   148
 408     109   213   208
 409     828   647   682
 410     227    84   199
 411      79   213   125
 412     124    76   164
 413     214   243   273
 414     148   127   211
 415     173   298   408
 416     128   227   199
 417     221   110   225
 418     109   270    84
 419     163   111   129
 420     417   607   613
 421     107   126    83
 422     279   218   195
 423     275   282   219
 424     278   279   195
 425    1033   885   975
 426     719   121   154
 427     518   328   105
 428     518   587   328
 429      74   198    97
 430     359   286    10
 431     197   377   196
 432      54   448    57
 433     194   384   516
 434     362   255   404
 435     222   198   221
 436     711   395   209
 437     246   226   131
 438     292   165   232
 439     131   276   151
 440     260   274   178
 441     185   203   254
 442     743   291   898
 443     474    54   228
 444     245   287   290
 445     254   203   426
 446     413   230   415
 447     385   178   161
 448     517    10   286
 449     805   255   510
 450     149   164   201
 451     290   139   245
 452     231    75     5
 453     410   418   207
 454     180   293   181
 455     232   296   153
 456     248   421   422
 457     241   201   164
 458     264   176   254
 459     434   318   433
 460     184   185   254
 461     368   365   374
 462     172   266   237
 463     147   287   189
 464     152   245   217
 465     180   147   189
 466     404   803   362
 467     258   269   308
 468     266   267   256
 469     182   431   267
 470     311   316   183
 471     186   242   146
 472     390   389   387
 473     205   660   507
 474     433   435   297
 475     189   375   258
 476     246   149   210
 477      98   215   240
 478     286   366   517
 479     156   233   155
 480     235   411   615
 481     250   292   172
 482     315   258   308
 483     427   264   426
 484     183   172   309
 485     251   430   299
 486     233   295   168
 487     268   266   300
 488     309   311   183
 489     244   377   220
 490     155   210   156
 491     233   253   165
 492     719    10   517
 493     181   293   351
 494     168   295   179
 495     377   244   579
 496      75   231   241
 497     303   305   263
 498     172   183   266
 499     166   243   214
 500     423   419   140
 501     147   290   287
 502     399   681   436
 503     596   512   320
 504     154   196   886
 505     386   235   385
 506     229    81    85
 507     409   243   230
 508     262   232   165
 509     173   127   148
 510     296   232   262
 511     333   342   352
 512     338   449   323
 513     271   238   217
 514     254   426   264
 515     268   434   468
 516     505   672   686
 517     314   299   323
 518     438   297   435
 519     472   442   473
 520     242   306   269
 521     301   312   305
 522     269   306   308
 523     202   267   268
 524     300   434   268
 525     180   188   424
 526     166   106   215
 527     607   417   568
 528     167   210   155
 529     161   274   200
 530     130   128   199
 531      99   276   131
 532     262   253   231
 533     101   190   137
 534     587   384   328
 535      99   106   104
 536       6    42   135
 537      85   126   248
 538     141     6   135
 539     124   149   376
 540     195    83    35
 541     101   136   190
 542     279   278   219
 543     279   219   282
 544     279    92   218
 545     275   219    82
 546      82    37   275
 547     282   281   279
 548     108   280   204
 549     103    96    28
 550     281   282   280
 551      16   135    42
 552      28    96   283
 553      92   281   284
 554      39   284   281
 555     208    79    72
 556     197    57   257
 557     262     5   175
 558     392   209   286
 559     290   147   143
 560     240   247   143
 561     152   176   146
 562     513    57   197
 563     854   917   913
 564     231   253   288
 565     168   167   155
 566     233   288   253
 567     149   124   164
 568     168   179   184
 569     134   421   248
 570     248   229    85
 571     409   298   173
 572     301   305   303
 573     658   205   821
 574     186   427   251
 575     263   182   303
 576     371   303   182
 577    1267   405   798
 578     250   179   292
 579     246   131   151
 580     371   182   202
 581     268   468   202
 582     415   215   414
 583     309   172   310
 584     312   304   305
 585     427   186   264
 586     435   433   318
 587     242   299   306
 588     322   313   321
 589     314   308   299
 590     308   314   307
 591     351   293   352
 592     299   308   306
 593     308   307   315
 594     310   172   292
 595     309   265   445
 596     232   310   292
 597     257    57   153
 598     392   512   446
 599     317   319   334
 600     336   312   301
 601     110   588   225
 602     428   187   430
 603     321   367   305
 604     449   325   348
 605     453   339   322
 606     315   307   333
 607     189   327   293
 608     319   316   311
 609     300   316   318
 610     311   445   343
 611     436   469   369
 612     319   318   316
 613     435   318   317
 614     444   343   344
 615     318   319   317
 616     330   349   331
 617      98   188   372
 618     322   321   304
 619     313   429   367
 620     336   496   312
 621     349   345   332
 622     430   323   299
 623     456   355   325
 624     360   356   347
 625     610   616   417
 626     338   323   187
 627     347   340   483
 628     354   341   355
 629     326   340   347
 630     258   315   327
 631     327   315   352
 632     686   383   505
 633     294   209   395
 634     674   383   557
 635     348   357   307
 636     303   371   301
 637     449   348   314
 638     361   353   364
 639     304   331   332
 640     355   456   354
 641     643   454   640
 642     314   348   307
 643     342   333   326
 644     311   343   319
 645     443   559   439
 646     437   471   598
 647     451   325   449
 648     301   371   495
 649     330   331   496
 650     452   449   338
 651     332   345   454
 652     483   467   360
 653     339   338   187
 654     428   339   187
 655     313   322   339
 656     492   490   488
 657     357   333   307
 658     341   354   484
 659     341   357   355
 660     326   347   361
 661     351   342   236
 662     445   344   343
 663     334   319   343
 664     807   871   504
 665     879   809   162
 666     301   495   336
 667     252   514   381
 668     331   304   312
 669     363   380   582
 670     399  1289   395
 671     196   133   886
 672     355   348   325
 673     370   511   475
 674     451   449   452
 675     330   496   497
 676     722   512   393
 677     326   333   341
 678     351   236   522
 679     293   327   352
 680     333   352   315
 681     342   351   352
 682     537   535   532
 683     326   361   342
 684     341   333   357
 685     356   360   346
 686     332   322   304
 687     349   332   331
 688     329   497   336
 689     467   346   360
 690     530   347   356
 691     382   820   819
 692     497   502   646
 693     455   461   466
 694     370   623   625
 695     483   482   467
 696     438   441   297
 697     536   552   547
 698     347   530   361
 699     191   252   381
 700     341   340   326
 701     685   684  1264
 702     527   353   525
 703     361   364   342
 704     234   324   714
 705     468   371   202
 706     683   658   824
 707     437   439   369
 708     527   525   524
 709     521   188   181
 710     365   372   188
 711     526   542   541
 712     827   715   657
 713    1249  1250  1251
 714     371   432   495
 715     374   522   524
 716     305   367   263
 717     473   468   302
 718     477   463   206
 719     462   461   455
 720     368   373   365
 721     372   365   373
 722     313   367   321
 723     145   373   368
 724     287   160   375
 725     269   375   160
 726     124   376   272
 727     151   376   149
 728       7   712   701
 729     712   722   378
 730     859  1000   937
 731     820   337   818
 732     504   810   807
 733     596   708   379
 734     369   583   436
 735     513   228    54
 736    1198   776  1185
 737     259   378   234
 738     259   914   773
 739     228   119   515
 740     813   162   812
 741     717   289   175
 742     228   513   121
 743    1260   803   224
 744     200   386   161
 745     387   385   235
 746     565   386   159
 747     161   386   385
 748     387   235   390
 749     387   138   391
 750     386   420   411
 751     616   615   411
 752     388   158   389
 753     158   138   389
 754     615   390   235
 755     389   390   388
 756     324   393   714
 757     387   391   178
 758     701   712   378
 759     585   512   722
 760     366   174   560
 761     711   379   508
 762     393   324   722
 763     713   767   981
 764     320   512   585
 765     382   819   822
 766     683   291   658
 767     742   680   291
 768     711   209   446
 769     209   392   446
 770     401  1054   705
 771     576   757   798
 772     681   582   380
 773     705   800   580
 774     844   700   397
 775     380   363   469
 776     580   406   358
 777     845   844   397
 778     133   196   377
 779     320   585   358
 780     804   861   862
 781     407   704   581
 782     709   708   503
 783     850   831   849
 784     405  1267   703
 785     358   402   580
 786     712   585   722
 787     224   404   144
 788    1155  1270  1001
 789     173   408   127
 790     422   408   298
 791     409   273   243
 792     298   409   171
 793     171   413   412
 794     412   410   171
 795     522   374   521
 796     531   542   524
 797     413   171   230
 798     419   602   567
 799     215   415   177
 800     413   415  1248
 801     215    98   372
 802     417   613   610
 803     177   415   230
 804     207   418   419
 805    1251   410   412
 806     567   627   419
 807     372   373   414
 808     413  1248   412
 809     419   418   425
 810     482   483   484
 811     436   380   469
 812     354   485   484
 813     420   565   568
 814     423   207   419
 815     107   421   134
 816     422   421   239
 817     422   239   408
 818     423   422   207
 819     140   248   423
 820     422   423   248
 821     143   424    98
 822     180   424   147
 823     529   368   374
 824      81   479   565
 825     203   249   426
 826     428   427   429
 827     429   426   249
 828     426   429   427
 829     428   313   339
 830     251   427   428
 831     263   429   249
 832     313   428   429
 833     430   187   323
 834     251   428   430
 835     267   431   256
 836     263   431   182
 837     297   597   472
 838     432   473  1252
 839     472   433   297
 840     302   468   434
 841     318   434   300
 842     302   434   433
 843     438   439   437
 844     443   438   435
 845     366   334   444
 846     447   144   255
 847     437   369   469
 848     436   681   380
 849     443   435   317
 850     437   469   471
 851     559   317   334
 852     369   439   583
 853     597   563   661
 854    1257   614   553
 855     437   441   438
 856     598   563   597
 857     524   529   374
 858     468   473   432
 859     443   317   559
 860     438   443   439
 861     343   444   334
 862     257   220   197
 863     309   445   311
 864     474   445   265
 865     265   310   448
 866     513    54    57
 867     121   513   196
 868     153    57   448
 869     153   448   310
 870     228   121   119
 871     323   449   314
 872     452   338   453
 873     460   461   462
 874     416   570   487
 875     487   485   486
 876     325   451   456
 877     338   339   453
 878     450   451   452
 879     454   453   322
 880     452   453   643
 881     332   454   322
 882     454   345   640
 883     640   678   638
 884     466   465   628
 885     451   458   569
 886     569   485   354
 887     451   450   458
 888     457   458   460
 889     459   641   638
 890     458   457   569
 891     639   574   635
 892     798     7   576
 893     641   458   450
 894     460   459   461
 895     465   461   459
 896     465   476   628
 897     486   462   455
 898     460   462   457
 899     574   634   635
 900     476   634   463
 901     573   477   629
 902     633   481   491
 903     637   635   459
 904     465   634   476
 905     465   466   461
 906     467   489   572
 907     493   489   467
 908     350   490   481
 909     828   660   647
 910     712     7   402
 911     363   707   471
 912     500   497   329
 913     363   471   469
 914     470   563   598
 915     433   472   302
 916     597   297   441
 917     472   473   302
 918     661  1252   442
 919     445   474   344
 920     448   474   265
 921     193    10   719
 922     191   717   252
 923     477   476   463
 924     477   335   629
 925     601   662   685
 926     493   482   416
 927     346   285   549
 928     478   532   535
 929     140   566   479
 930     568   479   627
 931     145   592   651
 932     556   553   614
 933     493   492   489
 934     572   346   467
 935     340   341   484
 936     490   416   481
 937     347   483   360
 938     484   483   340
 939     456   569   354
 940     482   484   570
 941     457   462   486
 942     482   570   416
 943     455   466   631
 944     486   485   569
 945     491   486   455
 946     631   573   630
 947     416   487   481
 948     491   481   487
 949     350   488   490
 950     285   346   572
 951     488   489   492
 952     491   487   486
 953     416   490   492
 954     482   493   467
 955     633   491   630
 956     416   492   493
 957     646   575   645
 958     698   903   901
 959    1252   495   432
 960     336   495   329
 961     312   496   331
 962     497   496   336
 963     500   600   499
 964     502   497   500
 965     659   656   657
 966     644  1255   690
 967    1252   329   495
 968     742   746   498
 969     500   329  1252
 970     499   746   502
 971     657   715   498
 972     330   645   349
 973     499   502   500
 974     502   501   646
 975     588   654   717
 976     832   829   830
 977     515   366   444
 978     475   505   370
 979     713   753   259
 980     647   720   723
 981     393   392   359
 982     618   621   216
 983      10   193   359
 984     679   206   463
 985     358   712   402
 986     510   861   865
 987     907   110   221
 988     222   221   225
 989     257   175   220
 990     119   719   517
 991     402     7   407
 992     685   206   684
 993     821   507   820
 994     344   515   444
 995     516   447   194
 996     517   366   515
 997     783   764   780
 998     399   395   508
 999     717     5   588
1000     154   193   719
1001     560   334   366
1002     224   144    50
1003     509   579   381
1004     154   980   193
1005     116   117   586
1006     519   587    33
1007      33    34   519
1008      50    58   224
1009     191   244   289
1010     843   700   718
1011     188   521   365
1012     522   521   181
1013     351   522   181
1014     364   353   527
1015     594   353   530
1016     592   526   539
1017     527   522   236
1018     529   524   542
1019     649   523   552
1020     653   589   590
1021     534   542   531
1022    1249  1251  1248
1023     522   527   524
1024     364   527   236
1025     594   533   525
1026     541   535   544
1027     525   531   524
1028     368   529   526
1029     361   530   353
1030     589   356   346
1031     285   528   549
1032     478   534   536
1033     534   540   536
1034     545   558   538
1035     611   546   617
1036     533   650   540
1037     534   478   535
1038     530   356   589
1039     602   425   603
1040     539   541   544
1041     549   591   589
1042     592   539   651
1043     595   550   543
1044     540   531   533
1045     536   532   478
1046     534   535   541
1047     547   595   532
1048     533   531   525
1049     531   540   534
1050     545   544   535
1051     542   534   541
1052     526   541   539
1053     529   542   526
1054     545   535   537
1055     545   537   558
1056     532   548   537
1057     544   538   652
1058     538   544   545
1059     551   555   554
1060     556   558   554
1061     595   543   548
1062     532   536   547
1063     543   551   548
1064     537   548   554
1065     591   649   590
1066     547   552   523
1067     543   142   551
1068     547   523   550
1069     551   142   555
1070     540   552   536
1071     590   650   533
1072     666   663   624
1073     608   480   609
1074     551   554   548
1075     556   554   553
1076     505  1258   672
1077     554   555   553
1078     675   674   687
1079     558   556   546
1080     216   614   511
1081     411   420   616
1082     558   546   538
1083     537   554   558
1084     560   559   334
1085     559   294   439
1086     381   579   244
1087     559   560   294
1088     916   920   919
1089     359   392   286
1090     197   220   377
1091     294   560   174
1092     655   563   470
1093     659   657   498
1094     386   565   420
1095     634   679   463
1096      81   565   159
1097     140   419   566
1098     602   419   425
1099     606   567   480
1100     568   417   420
1101     627   479   566
1102     568   627   607
1103     569   456   451
1104     486   569   457
1105     484   485   570
1106     487   570   485
1107     489   571   572
1108     489   488   571
1109     285   572   571
1110     573   628   477
1111     630   573   464
1112     635   465   459
1113     688   679   574
1114     894   895   893
1115     642   494   639
1116     447   506   194
1117     722   324   378
1118     884   814   962
1119     514   908   700
1120     912   853   985
1121     402   581   580
1122     728   682   723
1123     381   514   844
1124    1049   757   753
1125     150   379   708
1126     407   581   402
1127     401   581   704
1128     379   150   508
1129    1001   858  1155
1130     150   584   750
1131     845   748   844
1132     584   150   709
1133     940   851   709
1134     708   709   150
1135     789   760   770
1136      33   586     8
1137     116   586   518
1138     506   447   721
1139     586   587   518
1140     608   216   621
1141     915   714   561
1142     549   528   591
1143     549   589   346
1144     649   591   528
1145     533   594   653
1146     589   591   590
1147     145   368   592
1148     526   592   368
1149     652   651   539
1150     593   604   603
1151     353   594   525
1152     653   530   589
1153     532   595   548
1154     547   550   595
1155     706   799   800
1156     708   406   503
1157     472   597   442
1158     598   597   441
1159     437   598   441
1160     470   598   471
1161     720   647   599
1162     707   470   471
1163     597   661   442
1164     563   655   656
1165     425  1250   603
1166     662   335   477
1167     480   567   602
1168     593   652   604
1169     480   602   605
1170     611   538   546
1171     605   604   480
1172     602   603   605
1173     604   605   603
1174     480   608   606
1175    1259   553   555
1176     567   606   607
1177     607   606   613
1178     609   480   604
1179     625   673   622
1180     604   611   609
1181     556   614   546
1182     663   615   612
1183     615   663   388
1184     538   611   604
1185     617   546   614
1186     609   617   608
1187     610   620   622
1188     621   606   608
1189     610   613   620
1190     621   618   620
1191     612   615   619
1192     417   616   420
1193     390   615   388
1194     610   612   619
1195     611   617   609
1196     216   617   614
1197    1256  1259   142
1198     622   612   610
1199     615   616   619
1200     610   619   616
1201     621   620   613
1202     620   618   622
1203     606   621   613
1204     617   216   608
1205     618   625   622
1206     668   671   669
1207     216   511   370
1208     668   669   624
1209     666   158   388
1210     622   626   664
1211     216   370   618
1212     673   625   623
1213     673   626   622
1214     663   666   388
1215     419   627   566
1216     607   627   567
1217     477   628   476
1218     631   628   573
1219     335   464   629
1220     464   573   629
1221     633   350   481
1222     491   455   631
1223     631   466   628
1224     491   631   630
1225     630   632   633
1226     630   464   632
1227     350   633   632
1228     635   634   465
1229     679   634   574
1230     637   459   638
1231     635   637   639
1232     349   642   677
1233     642   639   636
1234     460   641   459
1235     639   637   636
1236     643   640   450
1237     636   637   638
1238     636   677   642
1239     574   639   494
1240     345   677   678
1241     450   640   638
1242     458   641   460
1243     450   638   641
1244     645   642   349
1245     840   841   575
1246     452   643   450
1247     454   643   453
1248     742   498   680
1249     690   692   644
1250     646   645   330
1251     642   645   575
1252     646   330   497
1253     646   501   842
1254     358   585   712
1255     337   396   818
1256     724   396   731
1257     825   823   826
1258     650   649   552
1259     528   523   649
1260     650   552   540
1261     590   649   650
1262     539   544   652
1263    1249   651   593
1264     604   652   538
1265     593   651   652
1266     533   653   590
1267     530   653   594
1268     379   711   596
1269     508   395   711
1270     655   470   720
1271     656   655   599
1272     657   656   599
1273     656   600   661
1274     660   827   647
1275     498   746   659
1276     724   731   738
1277     658   291   205
1278     499   600   659
1279     656   659   600
1280     824   823   683
1281     205   680   715
1282     656   661   563
1283     661   600  1252
1284     684   206   679
1285     684   679  1255
1286     612   664   663
1287     675   687   670
1288     622   664   612
1289     663   664   624
1290    1254  1253     4
1291     667   158   666
1292     664   626   624
1293     666   669   667
1294     669   666   624
1295     671  1254   665
1296     671   668   675
1297     665   667   669
1298     626   673   676
1299     624   626   668
1300     674   623   383
1301     671   665   669
1302     557   687   674
1303    1259  1257   553
1304     673   674   676
1305     670   671   675
1306     676   668   626
1307     675   676   674
1308     623   674   673
1309     668   676   675
1310     678   677   636
1311     345   349   677
1312     638   678   636
1313     345   678   640
1314     688   574   494
1315     974  1266  1265
1316     977   654   110
1317     259   753   701
1318     751   681   750
1319     170   829   737
1320     732   730   728
1321     599   655   720
1322     893   899   689
1323     743   742   291
1324     685   477   206
1325     477   685   662
1326    1264   684  1255
1327     618   370   625
1328     686   557   383
1329     370   383   623
1330     691   688   494
1331     679   688   690
1332     691   494   695
1333     680   205   291
1334     691   690   688
1335     690   691   692
1336     695   494   841
1337     691   689   692
1338     973   967   970
1339     694  1261   696
1340     744   745   842
1341     695   897   691
1342     969  1027  1073
1343     904   692   972
1344     841   494   642
1345     695   693   897
1346     897   894   893
1347     901   692   689
1348     836   899   893
1349     900   903   967
1350     896   838   836
1351     971   694   968
1352     689   899   901
1353     698   699   903
1354     908   252   977
1355     750   399   508
1356     255   805   879
1357     704   407   405
1358     259   701   378
1359     320   358   406
1360     847   579   509
1361    1005  1007   864
1362     936  1054   995
1363     996   793   758
1364    1002   860  1003
1365     827   657   599
1366     377   579   520
1367     401   705   581
1368     363   582   733
1369     720   707   723
1370     255   144   404
1371     503   406   580
1372     439   578   583
1373     726   728   723
1374     868   871   873
1375     498   715   680
1376     294   174   209
1377     583   399   436
1378     581   705   580
1379     578  1289   583
1380     717   654   252
1381     838   698   836
1382     393   359   714
1383     359   561   714
1384     865   870   510
1385     728   730   727
1386     647   723   682
1387     708   320   406
1388     517   515   119
1389     194   506    13
1390     748   910   844
1391     447   255   721
1392     505   475  1258
1393     324   234   378
1394     730   740   727
1395     726   723   707
1396     720   470   707
1397     853   982   985
1398     709   503   799
1399     221   975   907
1400     733   707   363
1401     337   731   396
1402     727   725   724
1403     682   728   727
1404     728   726   732
1405     729   732   733
1406     829   170   734
1407     729   734   730
1408     736   740   734
1409     731   828   738
1410     727   738   682
1411     733   732   726
1412     729   730   732
1413     733   726   707
1414     733   582   741
1415     729   733   741
1416     740   736   725
1417     829   734   729
1418     828   731   337
1419     724   738   727
1420     734   170   736
1421     737   829   835
1422     848   681   749
1423     741   848   739
1424     727   740   725
1425     734   740   730
1426     848   741   582
1427     729   741   739
1428     744   742   743
1429     501   502   746
1430     898   291   683
1431     744   743   577
1432     744   577   745
1433     746   744   501
1434     895   836   893
1435     745   894   840
1436     746   499   659
1437     746   742   744
1438     932   933   796
1439     978   843   979
1440     889   890   846
1441     847   520   579
1442     851   584   709
1443     729   830   829
1444     150   750   508
1445     751   750   584
1446     751   584   851
1447     681   751   749
1448     709   799   802
1449     833   834   892
1450     757  1049   774
1451     701   753   576
1452     797   759  1047
1453    1133  1204   778
1454     996   758   761
1455     792   755   769
1456    1133  1225   793
1457    1160  1126  1185
1458    1114   763   766
1459     769   772   781
1460     703  1133   405
1461    1120  1164   756
1462    1047  1136  1135
1463    1109  1108  1110
1464    1115   766   761
1465    1113   995   401
1466     777   781   981
1467     767   764   777
1468    1125  1124  1127
1469    1122   853   912
1470     766   996   761
1471    1117  1221  1048
1472     767   713   773
1473     783   768   777
1474    1119   756   754
1475    1220  1115  1276
1476     772   789   852
1477    1160  1169  1047
1478     773   713   259
1479    1223  1225  1222
1480     768   785   792
1481     790   779   994
1482     772   769   789
1483    1049   797  1135
1484     994   747   790
1485    1160  1185   776
1486     772   911   781
1487     911   759   797
1488     789   769   755
1489     759   771   787
1490     914   259   234
1491     767   773   913
1492     768   781   777
1493     985   855   912
1494     562  1165  1166
1495     909   994   762
1496     770   852   789
1497    1049  1135   774
1498     917   918   764
1499     755   792   788
1500     783   785   768
1501     756   770  1120
1502    1158   772   852
1503     504  1137   775
1504     889   891   888
1505     923   992   846
1506     981   765   713
1507     981   781   911
1508     713   765  1049
1509     931   762   929
1510     764   783   777
1511     780   990   785
1512     924   928   795
1513     790   880   811
1514     780   785   783
1515     792   785   794
1516     784   794   785
1517     911   797   765
1518     792   769   768
1519     782  1162  1132
1520     788   792   794
1521     790   811  1051
1522    1121   760   853
1523     769   781   768
1524    1052   775  1137
1525     852   770   756
1526     788   760   755
1527     982   760   983
1528     983   760   788
1529    1124  1119   754
1530     933   788   794
1531     771   911   772
1532     922   796   784
1533     794   784   796
1534     924   795   796
1535     810   775   811
1536     856   922   923
1537     796   795   932
1538    1133   793   405
1539    1158   771   772
