Var1	uextS100	uapxS100	eS100
0.1	0.0580445484388292	0.0580327168144411	1.18316243883296e-05
0.2	0.109817057420969	0.109817064534561	7.11359246508003e-09
0.3	0.150347393912398	0.150335569175156	1.18247372416225e-05
0.4	0.176085564760342	0.176085575483915	1.07235729740474e-08
0.5	0.184901614375121	0.184889792402253	1.1821972868975e-05
0.6	0.176085564760342	0.176085575483915	1.07235730018029e-08
0.7	0.150347393912398	0.150335569175156	1.18247372416502e-05
0.8	0.109817057420969	0.109817064534561	7.11359242344667e-09
0.9	0.0580445484388292	0.058032716814441	1.18316243884684e-05
