x,uextbe1,uapxbe1,ebe1,uextbe8,uapxbe8,ebe8,uextbe64,uapxbe64,ebe64
0.0196078431372549,0.0115239183575847,0.0115237071042936,2.112532912317e-07,5.69924267477502e-05,5.61861214596273e-05,8.06305288344875e-07,4.02154696379896e-28,7.42809262304484e-33,2.22044604925433e-16
0.0392156862745098,0.0232760257350129,0.0232756064284743,4.19306538813197e-07,0.00012366416441733,0.000121935838061319,1.72832635623265e-06,1.81271007624113e-27,3.98771288184512e-32,2.22044604926844e-16
0.0588235294117647,0.0352608405805382,0.0352602166303615,6.23950176963095e-07,0.000201659099140067,0.000198876995786703,2.78210335358687e-06,6.76022529256457e-27,1.81628181672069e-31,2.22044604931791e-16
0.0784313725490196,0.0474829708137422,0.0474821458461475,8.24967594931225e-07,0.000292900306509705,0.000288914520784492,3.98578572543499e-06,2.41136076306335e-26,8.00856465190503e-31,2.22044604949144e-16
0.0980392156862745,0.0599471155971861,0.059946093462246,1.02213494033998e-06,0.000399637467735153,0.000394277581952118,5.35988578325721e-06,8.49805004857873e-26,3.50590633529735e-30,2.22044605010008e-16
0.117647058823529,0.0726580671431452,0.0726568519222277,1.21522091774129e-06,0.000524502338717325,0.000517574781190829,6.92755752671728e-06,2.9847079152337e-25,1.53227031362904e-29,2.22044605223487e-16
0.137254901960784,0.0856207125561161,0.0856193085695357,1.40398658056429e-06,0.000670573639718696,0.000661858737746768,8.7149019721498e-06,1.04728681004061e-24,6.69434470564179e-29,2.22044605972251e-16
0.156862745098039,0.0988400357118115,0.0988384475266915,1.58818512020764e-06,0.000841452965572319,0.000830701665631377,1.07512999411638e-05,3.6737548656268e-24,2.92444591549607e-28,2.22044608598494e-16
0.176470588235294,0.112321119173359,0.112319351611712,1.76756164718683e-06,0.00104135358810401,0.00102828381528358,1.30697728206572e-05,1.28860770868773e-23,1.27752853854617e-27,2.22044617809831e-16
0.196078431372549,0.126069146145443,0.126067204292475,1.94185296867322e-06,0.00127520434031725,0.0012594969691319,1.57073711855662e-05,4.51982464763525e-23,5.58078999121536e-27,2.22044650117697e-16
0.215686274509804,0.140089402467146,0.140087291679788,2.11078735887216e-06,0.0015487711437524,0.00153006555342249,1.87055903301335e-05,1.58533002423741e-22,2.43792479160334e-26,2.22044763433654e-16
0.235294117647059,0.154387278644243,0.154385004559919,2.27408432484921e-06,0.00186879917544969,0.00184668836482637,2.21108106235356e-05,5.5605403392211e-22,1.06498827271817e-25,2.22045160872566e-16
0.254901960784314,0.168968271921745,0.168965840467379,2.43145436587544e-06,0.00224317917984343,0.00221720442072453,2.59747591191254e-05,1.95035685976383e-21,4.65231726562874e-25,2.22046554816659e-16
0.274509803921569,0.183837988397476,0.183835405798749,2.58259872643052e-06,0.00268114202624322,0.00265078703932876,3.0354986914683e-05,6.84086633248893e-21,2.03232807609749e-24,2.22051443759036e-16
0.294117647058824,0.199002145177508,0.198999417968365,2.72720914301638e-06,0.00319348630899201,0.00315817095471668,3.5315354275544e-05,2.39943013392462e-20,8.8780647609066e-24,2.22068590348306e-16
0.313725490196078,0.214466572574271,0.214463707606686,2.86496758541976e-06,0.00379284460210565,0.00375191808974511,4.09265123607607e-05,8.41598800324384e-20,3.8783125015599e-23,2.22128726021939e-16
0.333333333333333,0.23023721634819,0.230234220802201,2.99554598987006e-06,0.00449399493327903,0.00444672856690603,4.72663663732163e-05,2.95190315514353e-19,1.69421019812413e-22,2.22339625819526e-16
0.352941176470588,0.246320139993713,0.246317021387726,3.11860598725677e-06,0.00531422515709162,0.00525980465720073,5.44204998911176e-05,1.03537840423502e-18,7.40102349714286e-22,2.23079243226917e-16
0.372549019607843,0.262721527070598,0.262718293271975,3.23379862338102e-06,0.00627375921155005,0.00621127667775835,6.24825337919247e-05,3.63158404363863e-18,3.23307868560142e-21,2.25672955889984e-16
0.392156862745098,0.279447683581369,0.279444342817298,3.34076407182415e-06,0.00739625576792639,0.0073247013826662,7.15543852604101e-05,1.27377610070116e-17,1.41234489950031e-20,2.34768242483048e-16
0.411764705882353,0.296505040395849,0.296501601264508,3.43913134109863e-06,0.00870939156881039,0.00862764518628178,8.17463825288287e-05,4.46776264898216e-17,6.16971719255472e-20,2.66660534242927e-16
0.431372549019608,0.313900155723696,0.313896627205723,3.52851797275067e-06,0.0102455438374015,0.0101523666585979,9.31771788038674e-05,1.5670652853766e-16,2.69519224727398e-19,3.78481614237964e-16
0.450980392156863,0.331639717635903,0.33163610910617,3.60852973368964e-06,0.0120425885838087,0.0119366151900316,0.000105973393777268,5.4964728468452e-16,1.17737345538811e-18,7.70514516154163e-16
0.470588235294118,0.349730546636231,0.349726867875932,3.67876029860881e-06,0.0141448344917298,0.0140245655991562,0.000120268892573803,1.92788481998886e-15,5.14326298932703e-18,2.14478616192457e-15
0.490196078431373,0.368179598283547,0.368175859492621,3.73879092691043e-06,0.0166041154118109,0.0164679118225998,0.000136203589211268,6.76204537474649e-15,2.2467938321797e-17,6.96162204134973e-15
0.509803921568627,0.386993965866105,0.386990177675976,3.78819012919474e-06,0.0194810683986553,0.0193271467649275,0.000153921633727978,2.37178368624702e-14,9.8149414774166e-17,2.3841732052621e-14
0.529411764705882,0.406180883128765,0.406177056615438,3.82651332736517e-06,0.0228466288032958,0.022673059995311,0.000173568807985008,8.31901820025616e-14,4.28757969802936e-16,8.29834686376837e-14
0.549019607843137,0.425747727054226,0.425743873751721,3.85330250535221e-06,0.0267837792847529,0.0265884903712916,0.000195288913461492,2.91789104619829e-13,1.87299534177072e-15,2.90138153882983e-13
0.568627450980392,0.445702020699325,0.445698152613474,3.8680858507889e-06,0.0313895958650362,0.0311703769814818,0.00021921888355465,1.02344867537638e-12,8.18203228247209e-15,1.01548868769883e-12
0.588235294117647,0.466051436087502,0.466047565710114,3.87037738863727e-06,0.0367776414759729,0.0365321591848957,0.000245482291077334,3.58974058505155e-12,3.57425620760623e-14,3.55422006758042e-12
0.607843137254902,0.48680379715854,0.486799937481935,3.85967660526676e-06,0.0430807660141516,0.0428065851676142,0.000274180846537603,1.2590995306362e-11,1.56138560648062e-13,1.24350787903188e-11
0.627450980392157,0.507967082776706,0.507963247308643,3.83546806337343e-06,0.0504543819433019,0.0501489985516465,0.000305383391655631,4.41628466037338e-11,6.82078975462585e-13,4.34809896728762e-11
0.647058823529412,0.52954942979847,0.529545632577464,3.7972210061854e-06,0.0590802962087257,0.0587411844265779,0.000339111782148016,1.5490094092557e-10,2.97960815596813e-12,1.51921554814207e-10
0.666666666666667,0.551559136200959,0.551555391812005,3.74438895467399e-06,0.0691711929450595,0.0687958700249018,0.000375322920157906,5.43314196091666e-10,1.3016182997124e-11,5.30298235139147e-10
0.686274509803922,0.574004664272362,0.574000987863071,3.67640929155311e-06,0.0809758775048764,0.080561991469749,0.000413886035127695,1.90567154667299e-09,5.68601678295415e-11,1.84881160088805e-09
0.705882352941176,0.596894643865509,0.596891051162672,3.59270283634139e-06,0.0947854111070811,0.0943308569903148,0.000454554116766523,6.68413244108625e-09,2.48389154202734e-10,6.43574350892812e-09
0.725490196078431,0.620237875715876,0.620234383042464,3.49267341137605e-06,0.110940287363544,0.110443359195232,0.000496928168312066,2.34445576773092e-08,1.08506841046457e-09,2.23594894888892e-08
0.745098039215686,0.644043334825291,0.644039959117896,3.37570739461501e-06,0.129838827631404,0.129298414966944,0.000540412664460144,8.2231656767614e-08,4.74003568781893e-09,7.74916213018397e-08
0.764705882352941,0.668320173912638,0.668316932739376,3.24117326255813e-06,0.151947002190342,0.151362841933841,0.000584160256500987,2.88427082644057e-07,2.07064716888932e-08,2.67720611177209e-07
0.784313725490196,0.693077726932899,0.693074638511776,3.08842112306529e-06,0.177809919399863,0.177182916044039,0.000627003355823885,1.0116564018363e-06,9.04545868514808e-08,9.21201815206868e-07
0.803921568627451,0.718325512665864,0.71832259588363,2.91678223429681e-06,0.208065266118036,0.207397896385761,0.000667369732275214,3.54837925063853e-06,3.95143721509101e-07,3.15323552935148e-06
0.823529411764706,0.744073238375914,0.744070512807402,2.72556851255157e-06,0.243459030774247,0.242755852104797,0.000703178669449744,1.24459206539962e-05,1.72615415185554e-06,1.07197665023627e-05
0.843137254901961,0.770330803544269,0.770328289472238,2.51407203066822e-06,0.284863896770602,0.284132183265371,0.000731713505230991,4.36539980605782e-05,7.54056813705317e-06,3.61134299237471e-05
0.862745098039216,0.797108303675136,0.797106022110636,2.28156449977313e-06,0.333300759727347,0.332551294197958,0.000749465529389426,0.00015311615746651,3.29403765987059e-05,0.000120175780868026
0.882352941176471,0.824416034177229,0.824414006880487,2.02729674170232e-06,0.389963899110457,0.38921195592758,0.000751943182876968,0.000537054077951241,0.0001438974346154,0.000393156643336063
0.901960784313725,0.852264494322145,0.852262743823999,1.75049814665762e-06,0.456250424883544,0.455516985611181,0.000733439272362857,0.001883714216817,0.000628604582793588,0.00125510963402363
0.92156862745098,0.880664391281124,0.880662940905006,1.45037611887222e-06,0.533794725232985,0.533107977794118,0.000686747438867097,0.00660711722770061,0.0027460094932562,0.00386110773444463
0.941176470588235,0.909626644241737,0.90962551812623,1.12611550695529e-06,0.624508764723734,0.623905947369896,0.000602817353838381,0.0231744272410612,0.0119957256810666,0.0111787015599949
0.96078431372549,0.939162388606095,0.939161611728073,7.76878022468175e-07,0.730629226493925,0.730158890490487,0.000470336003438598,0.081284175752114,0.0524023806067644,0.0288817951453498
0.980392156862745,0.96928298027219,0.969282578470547,4.01801642957444e-07,0.854772660845861,0.854497440950753,0.000275219895108703,0.285103798207099,0.228915662650602,0.0561881355564964
