x	uextbe1	uapxbe1	ebe1	uextbe8	uapxbe8	ebe8	uextbe64	uapxbe64	ebe64
0.0196078431372549	0.0115239183575847	0.0115878597840893	6.39414265049022e-05	5.69924267477502e-05	9.29830006449227e-05	3.59905738973946e-05	4.02154696379896e-28	1.22771884133528e-18	2.23272323765964e-16
0.0392156862745098	0.0232760257350129	0.0234029325051216	0.000126906770108935	0.00012366416441733	0.000200551570018461	7.68874056013533e-05	1.81271007624113e-27	3.99610446395404e-18	2.26040709387173e-16
0.0588235294117647	0.0352608405805382	0.0354496733187231	0.000188832738185117	0.000201659099140067	0.000324993640470201	0.000123334541330355	6.76022529256457e-27	1.02385426326042e-17	2.32283147550875e-16
0.0784313725490196	0.0474829708137422	0.0477326247365129	0.000249653922770973	0.000292900306509705	0.000468956035698684	0.000176055729189201	2.41136076306335e-26	2.43146286991682e-17	2.46359233600086e-16
0.0980392156862745	0.0599471155971861	0.0602564183389652	0.000309302741779344	0.000399637467735153	0.000635500767433597	0.000235863299698666	8.49805004857873e-26	5.60548227708323e-17	2.78099427610883e-16
0.117647058823529	0.0726580671431452	0.0730257765218578	0.000367709378712819	0.000524502338717325	0.000828170162970064	0.000303667824252962	2.9847079152337e-25	1.27625848618702e-16	3.49670453245263e-16
0.137254901960784	0.0856207125561161	0.086045514276964	0.000424801720848092	0.000670573639718696	0.00105106220878676	0.000380488569068288	1.04728681004061e-24	2.89011495138409e-16	5.11056099016153e-16
0.156862745098039	0.0988400357118115	0.0993205410076604	0.000480505295849185	0.000841452965572319	0.00130891771277078	0.000467464747198687	3.6737548656268e-24	6.5292030591814e-16	8.74964907169416e-16
0.176470588235294	0.112321119173359	0.112855862380135	0.00053474320677685	0.00104135358810401	0.00160722113894838	0.000565867550844586	1.28860770868773e-23	1.47349899689204e-15	1.695543588931e-15
0.196078431372549	0.126069146145443	0.126656582210894	0.000587436065450864	0.00127520434031725	0.00195231725942834	0.000677112919111317	4.51982464763525e-23	3.32382349614692e-15	3.5458680558737e-15
0.215686274509804	0.140089402467146	0.140727904391275	0.000638501924129092	0.0015487711437524	0.00235154610468947	0.000802774960937292	1.58533002423741e-22	7.496123837604e-15	7.71816828399603e-15
0.235294117647059	0.154387278644243	0.155075134849703	0.000687856205460136	0.00186879917544969	0.00281339908254059	0.000944599907091123	5.5605403392211e-22	1.69042520585366e-14	1.71262961074076e-14
