x	uextbe1	uapxbe1	ebe1	uextbe8	uapxbe8	ebe8	uextbe64	uapxbe64	ebe64
0.00497512437810945	0.00290262096489505	0.00290679358479605	4.17261990122127e-06	1.36255841374147e-05	1.55979717347689e-05	1.97238759757618e-06	6.01328150404251e-29	2.36031951313534e-25	2.22044605161003e-16
0.00995024875621891	0.00581971881239804	0.00582804882921796	8.33001682014074e-06	2.78044169732444e-05	3.18167582649514e-05	4.01234129192908e-06	1.4281165134804e-28	5.47218354786602e-25	2.22044605472107e-16
0.0149253731343284	0.00875136574626272	0.00876383768182107	1.24719355585647e-05	4.25589624341149e-05	4.86810686371313e-05	6.12210620323839e-06	2.5648984799634e-28	9.57488986231194e-25	2.22044605882264e-16
0.0199004975124378	0.0116976343303611	0.0117142324491137	1.65981187528787e-05	5.79125965644773e-05	6.62165953425322e-05	8.30399877827701e-06	4.12790214212544e-28	1.49839305256362e-24	2.22044606423012e-16
0.0248756218905473	0.0146585974904784	0.0146793057973382	2.07083068600698e-05	7.38896445619367e-05	8.44500534590934e-05	1.05604088973788e-05	6.27693381219148e-28	2.21152527932029e-24	2.22044607135929e-16
0.0298507462686567	0.0176343285161192	0.0176591307542603	2.48022381413963e-05	9.0515419316353e-05	0.000103409221351438	1.28938020353071e-05	9.23171711228848e-28	3.15172448375073e-24	2.22044608075833e-16
0.0348258706467662	0.0206249010623208	0.0206537807109681	2.88796486476069e-05	0.000107816261513769	0.000123122982990742	1.53067214771948e-05	1.32943581948482e-27	4.3912905990446e-24	2.22044609314992e-16
0.0398009950248756	0.0236303891514767	0.0236633294236795	3.29402722030157e-05	0.000125819581368706	0.000143621371958973	1.78017905904891e-05	1.88802340068442e-27	6.02554443264099e-24	2.22044610948688e-16
0.0447761194029851	0.0266508671751681	0.0266878510155585	3.69838403905774e-05	0.000144553902050942	0.000164935617204547	2.03817151538263e-05	2.65604617092095e-27	8.18015769584021e-24	2.22044613102533e-16
0.0497512437810945	0.0296864098960068	0.0297274199785414	4.10100825348585e-05	0.000164048904875582	0.000187098190619098	2.30492857437387e-05	3.71202914557828e-27	1.10208169731924e-23	2.22044615942136e-16
0.054726368159204	0.0327370924494836	0.032782111175171	4.50187256876636e-05	0.000184335476327999	0.000210142856507861	2.5807380180084e-05	5.16393927894934e-27	1.47659647766667e-23	2.22044619685832e-16
0.0597014925373134	0.0358029903458296	0.0358519998404406	4.90094946111325e-05	0.000205445756998176	0.000234104723029012	2.86589660310579e-05	7.16022433844062e-27	1.97035974528891e-23	2.22044624621469e-16
0.0646766169154229	0.0388841794718849	0.0389371615836468	5.29821117621274e-05	0.000227413192501949	0.000259020295680358	3.16071031786311e-05	9.90499066188746e-27	2.62134116777593e-23	2.22044631128538e-16
0.0696517412935323	0.0419807360929766	0.042037672390252	5.69362972756629e-05	0.000250272586469844	0.000284927532914842	3.465494644522e-05	1.36788716186721e-26	3.4796002571245e-23	2.22044639707355e-16
0.0746268656716418	0.0450927368548067	0.0451536086237558	6.08717689492902e-05	0.000274060155687457	0.000311865903969605	3.78057482823691e-05	1.88677204304343e-26	4.61113587243479e-23	2.22044651017522e-16
0.0796019900497512	0.0482202587853492	0.0482850470275755	6.47882422264712e-05	0.000298813587474732	0.000339876448996695	4.10628615221858e-05	2.60020609938061e-26	6.10296143490857e-23	2.22044665928644e-16
0.0845771144278607	0.051363379296757	0.0514320647269366	6.86854301797657e-05	0.000324572099395048	0.000369001841587053	4.4429742192227e-05	3.58113302788921e-26	8.06979613170235e-23	2.22044685587181e-16
0.0895522388059702	0.0545221761872774	0.0545947392307721	7.25630434949762e-05	0.000351376501388723	0.000399286453782998	4.79099523944968e-05	4.92984582135101e-26	1.06628866523509e-22	2.22044711504599e-16
0.0945273631840796	0.0576967276431782	0.0577731484336317	7.64207904537031e-05	0.000379269260429349	0.000430776423678283	5.15071632491559e-05	6.78424103304449e-26	1.40816378362905e-22	2.22044745673567e-16
